date,country,location,cases_new,deaths_new,cases_cumulative,deaths_cumulative,hcw_cumulative,cases_cumulative_confirmed,deaths_cumulative_confirmed,cumulative_confirmed_hcw,notes,link
2014-07-14,Guinea,,5,6,411,310,,301,203,,"New cases and deaths attributable to EVD continue to be reported by the Ministries of Health in the three West African countries of Guinea, Liberia, and Sierra Leone. Between 13 – 14 July 2014, 18 new cases of EVD, including 11 new deaths, were reported from the three countries as follows: Guinea, 6 new cases and 5 deaths; Liberia, 2 new cases with 1 death; and Sierra Leone 11 new cases and 4 deaths. These numbers include laboratory-confirmed, probable, and suspect cases and deaths of EVD.

As of 14 July 2014, the cumulative number of cases attributed to EVD in the three countries stands at 982, including 613 deaths. The distribution and classification of the cases are as follows: Guinea, 411 cases (301 confirmed, 95 probable, and 15 suspected) and 310 deaths (203 confirmed, 95 probable, and 12 suspected); Liberia, 174 cases (70 confirmed, 42 probable, and 62 suspected) and 106 deaths (51 confirmed, 34 probable, and 21 suspected); and Sierra Leone, 397 cases (346 confirmed, 39 probable, and 12 suspected) and 197 deaths (153 confirmed, 39 probable, and 5 suspected).",http://www.afro.who.int/en/clusters-a-programmes/dpc/epidemic-a-pandemic-alert-and-response/outbreak-news/4224-ebola-virus-disease-west-africa-17-july-2014.html
2014-07-14,Sierra Leone,,11,4,397,197,,346,153,,"New cases and deaths attributable to EVD continue to be reported by the Ministries of Health in the three West African countries of Guinea, Liberia, and Sierra Leone. Between 13 – 14 July 2014, 18 new cases of EVD, including 11 new deaths, were reported from the three countries as follows: Guinea, 6 new cases and 5 deaths; Liberia, 2 new cases with 1 death; and Sierra Leone 11 new cases and 4 deaths. These numbers include laboratory-confirmed, probable, and suspect cases and deaths of EVD.

As of 14 July 2014, the cumulative number of cases attributed to EVD in the three countries stands at 982, including 613 deaths. The distribution and classification of the cases are as follows: Guinea, 411 cases (301 confirmed, 95 probable, and 15 suspected) and 310 deaths (203 confirmed, 95 probable, and 12 suspected); Liberia, 174 cases (70 confirmed, 42 probable, and 62 suspected) and 106 deaths (51 confirmed, 34 probable, and 21 suspected); and Sierra Leone, 397 cases (346 confirmed, 39 probable, and 12 suspected) and 197 deaths (153 confirmed, 39 probable, and 5 suspected).",http://www.afro.who.int/en/clusters-a-programmes/dpc/epidemic-a-pandemic-alert-and-response/outbreak-news/4224-ebola-virus-disease-west-africa-17-july-2014.html
2014-07-14,Liberia,,2,1,174,106,,70,51,,"New cases and deaths attributable to EVD continue to be reported by the Ministries of Health in the three West African countries of Guinea, Liberia, and Sierra Leone. Between 13 – 14 July 2014, 18 new cases of EVD, including 11 new deaths, were reported from the three countries as follows: Guinea, 6 new cases and 5 deaths; Liberia, 2 new cases with 1 death; and Sierra Leone 11 new cases and 4 deaths. These numbers include laboratory-confirmed, probable, and suspect cases and deaths of EVD.

As of 14 July 2014, the cumulative number of cases attributed to EVD in the three countries stands at 982, including 613 deaths. The distribution and classification of the cases are as follows: Guinea, 411 cases (301 confirmed, 95 probable, and 15 suspected) and 310 deaths (203 confirmed, 95 probable, and 12 suspected); Liberia, 174 cases (70 confirmed, 42 probable, and 62 suspected) and 106 deaths (51 confirmed, 34 probable, and 21 suspected); and Sierra Leone, 397 cases (346 confirmed, 39 probable, and 12 suspected) and 197 deaths (153 confirmed, 39 probable, and 5 suspected).",http://www.afro.who.int/en/clusters-a-programmes/dpc/epidemic-a-pandemic-alert-and-response/outbreak-news/4224-ebola-virus-disease-west-africa-17-july-2014.html
2014-07-17,Guinea,,0,0,410,310,,301,203,,"New cases and deaths attributable to EVD continue to be reported by the Ministries of Health in the three West African countries of Guinea, Liberia, and Sierra Leone. Between 15 – 17 July 2014, 67 new cases of EVD, including 19 new deaths, were reported from the three countries as follows: Guinea, 0 new cases and 0 deaths; Liberia, 22 new cases with 10 deaths; and Sierra Leone 45 new cases and 9 deaths. These numbers include laboratory-confirmed, probable, and suspect cases and deaths of EVD.

As of 17 July 2014, the cumulative number of cases attributed to EVD in the three countries stands at 1 048, including 632 deaths. The distribution and classification of the cases are as follows: Guinea, 410 cases (301 confirmed, 95 probable, and 14 suspected) and 310 deaths (203 confirmed, 95 probable, and 12 suspected); Liberia, 196 cases (76 confirmed, 56 probable, and 64 suspected) and 116 deaths (54 confirmed, 40 probable, and 22 suspected); and Sierra Leone, 442 cases (368 confirmed, 48 probable, and 26 suspected) and 206 deaths (165 confirmed, 35 probable, and 6 suspected).",http://www.who.int/csr/don/2014_07_19_ebola/en/
2014-07-17,Liberia,,22,10,196,116,,76,54,,"New cases and deaths attributable to EVD continue to be reported by the Ministries of Health in the three West African countries of Guinea, Liberia, and Sierra Leone. Between 15 – 17 July 2014, 67 new cases of EVD, including 19 new deaths, were reported from the three countries as follows: Guinea, 0 new cases and 0 deaths; Liberia, 22 new cases with 10 deaths; and Sierra Leone 45 new cases and 9 deaths. These numbers include laboratory-confirmed, probable, and suspect cases and deaths of EVD.

As of 17 July 2014, the cumulative number of cases attributed to EVD in the three countries stands at 1 048, including 632 deaths. The distribution and classification of the cases are as follows: Guinea, 410 cases (301 confirmed, 95 probable, and 14 suspected) and 310 deaths (203 confirmed, 95 probable, and 12 suspected); Liberia, 196 cases (76 confirmed, 56 probable, and 64 suspected) and 116 deaths (54 confirmed, 40 probable, and 22 suspected); and Sierra Leone, 442 cases (368 confirmed, 48 probable, and 26 suspected) and 206 deaths (165 confirmed, 35 probable, and 6 suspected).",http://www.who.int/csr/don/2014_07_19_ebola/en/
2014-07-17,Sierra Leone,,45,9,442,206,,368,165,,"New cases and deaths attributable to EVD continue to be reported by the Ministries of Health in the three West African countries of Guinea, Liberia, and Sierra Leone. Between 15 – 17 July 2014, 67 new cases of EVD, including 19 new deaths, were reported from the three countries as follows: Guinea, 0 new cases and 0 deaths; Liberia, 22 new cases with 10 deaths; and Sierra Leone 45 new cases and 9 deaths. These numbers include laboratory-confirmed, probable, and suspect cases and deaths of EVD.

As of 17 July 2014, the cumulative number of cases attributed to EVD in the three countries stands at 1 048, including 632 deaths. The distribution and classification of the cases are as follows: Guinea, 410 cases (301 confirmed, 95 probable, and 14 suspected) and 310 deaths (203 confirmed, 95 probable, and 12 suspected); Liberia, 196 cases (76 confirmed, 56 probable, and 64 suspected) and 116 deaths (54 confirmed, 40 probable, and 22 suspected); and Sierra Leone, 442 cases (368 confirmed, 48 probable, and 26 suspected) and 206 deaths (165 confirmed, 35 probable, and 6 suspected).",http://www.who.int/csr/don/2014_07_19_ebola/en/
2014-07-20,Guinea,,5,4,415,314,,304,204,,"New cases and deaths attributable to EVD continue to be reported by the Ministries of Health in the three West African countries of Guinea, Liberia, and Sierra Leone. Between 18 – 20 July 2014, 45 new cases of EVD, including 28 new deaths, were reported from the three countries as follows: Guinea, 5 new cases and 4 deaths; Liberia, 28 new cases with 11 deaths; and Sierra Leone 12 new cases and 13 deaths. These numbers include laboratory-confirmed, probable, and suspect cases and deaths of EVD.

As of 20 July 2014, the cumulative number of cases attributed to EVD in the three countries stands at 1 093, including 660 deaths. The distribution and classification of the cases are as follows: Guinea, 415 cases (304 confirmed, 98 probable, and 13 suspected) and 314 deaths (204 confirmed, 98 probable, and 12 suspected); Liberia, 224 cases (77 confirmed, 68 probable, and 79 suspected) and 127 deaths (56 confirmed, 44 probable, and 27 suspected); and Sierra Leone, 454 cases (405 confirmed, 35 probable, and 14 suspected) and 219 deaths (182 confirmed, 32 probable, and 5 suspected).",http://www.who.int/csr/don/2014_07_24_ebola/en/
2014-07-20,Liberia,,28,11,224,127,,77,56,,"New cases and deaths attributable to EVD continue to be reported by the Ministries of Health in the three West African countries of Guinea, Liberia, and Sierra Leone. Between 18 – 20 July 2014, 45 new cases of EVD, including 28 new deaths, were reported from the three countries as follows: Guinea, 5 new cases and 4 deaths; Liberia, 28 new cases with 11 deaths; and Sierra Leone 12 new cases and 13 deaths. These numbers include laboratory-confirmed, probable, and suspect cases and deaths of EVD.

As of 20 July 2014, the cumulative number of cases attributed to EVD in the three countries stands at 1 093, including 660 deaths. The distribution and classification of the cases are as follows: Guinea, 415 cases (304 confirmed, 98 probable, and 13 suspected) and 314 deaths (204 confirmed, 98 probable, and 12 suspected); Liberia, 224 cases (77 confirmed, 68 probable, and 79 suspected) and 127 deaths (56 confirmed, 44 probable, and 27 suspected); and Sierra Leone, 454 cases (405 confirmed, 35 probable, and 14 suspected) and 219 deaths (182 confirmed, 32 probable, and 5 suspected).",http://www.who.int/csr/don/2014_07_24_ebola/en/
2014-07-20,Sierra Leone,,12,13,454,219,,405,182,,"New cases and deaths attributable to EVD continue to be reported by the Ministries of Health in the three West African countries of Guinea, Liberia, and Sierra Leone. Between 18 – 20 July 2014, 45 new cases of EVD, including 28 new deaths, were reported from the three countries as follows: Guinea, 5 new cases and 4 deaths; Liberia, 28 new cases with 11 deaths; and Sierra Leone 12 new cases and 13 deaths. These numbers include laboratory-confirmed, probable, and suspect cases and deaths of EVD.

As of 20 July 2014, the cumulative number of cases attributed to EVD in the three countries stands at 1 093, including 660 deaths. The distribution and classification of the cases are as follows: Guinea, 415 cases (304 confirmed, 98 probable, and 13 suspected) and 314 deaths (204 confirmed, 98 probable, and 12 suspected); Liberia, 224 cases (77 confirmed, 68 probable, and 79 suspected) and 127 deaths (56 confirmed, 44 probable, and 27 suspected); and Sierra Leone, 454 cases (405 confirmed, 35 probable, and 14 suspected) and 219 deaths (182 confirmed, 32 probable, and 5 suspected).",http://www.who.int/csr/don/2014_07_24_ebola/en/
2014-07-23,Guinea,,12,5,427,319,,311,208,,"New cases and deaths attributable to EVD continue to be reported by the Ministries of Health in the three West African countries of Guinea, Liberia, and Sierra Leone. Between 21 and 23 July 2014, 108 new cases of EVD, including 12 deaths, were reported from the three countries as follows: Guinea, 12 new cases and 5 deaths; Liberia, 25 new cases with 2 deaths; and Sierra Leone, 71 new cases and 5 death. These numbers include laboratory-confirmed, probable, and suspect cases and deaths of EVD.

As of 23 July 2014, the cumulative number of cases attributed to EVD in the three countries stands at 1 201, including 672 deaths. The distribution and classification of the cases are as follows: Guinea, 427 cases (311 confirmed, 99 probable, and 17 suspected) and 319 deaths (208 confirmed, 99 probable, and 12 suspected); Liberia, 249 cases (84 confirmed, 84 probable, and 81 suspected) and 129 deaths (60 confirmed, 50 probable, and 19 suspected); and Sierra Leone, 525 cases (419 confirmed, 56 probable, and 50 suspected) and 224 deaths (188 confirmed, 33 probable, and 3 suspected).",http://www.who.int/csr/don/2014_07_27_ebola/en/
2014-07-23,Liberia,,25,2,249,129,,84,60,,"New cases and deaths attributable to EVD continue to be reported by the Ministries of Health in the three West African countries of Guinea, Liberia, and Sierra Leone. Between 21 and 23 July 2014, 108 new cases of EVD, including 12 deaths, were reported from the three countries as follows: Guinea, 12 new cases and 5 deaths; Liberia, 25 new cases with 2 deaths; and Sierra Leone, 71 new cases and 5 death. These numbers include laboratory-confirmed, probable, and suspect cases and deaths of EVD.

As of 23 July 2014, the cumulative number of cases attributed to EVD in the three countries stands at 1 201, including 672 deaths. The distribution and classification of the cases are as follows: Guinea, 427 cases (311 confirmed, 99 probable, and 17 suspected) and 319 deaths (208 confirmed, 99 probable, and 12 suspected); Liberia, 249 cases (84 confirmed, 84 probable, and 81 suspected) and 129 deaths (60 confirmed, 50 probable, and 19 suspected); and Sierra Leone, 525 cases (419 confirmed, 56 probable, and 50 suspected) and 224 deaths (188 confirmed, 33 probable, and 3 suspected).",http://www.who.int/csr/don/2014_07_27_ebola/en/
2014-07-23,Sierra Leone,,71,5,525,224,,419,188,,"New cases and deaths attributable to EVD continue to be reported by the Ministries of Health in the three West African countries of Guinea, Liberia, and Sierra Leone. Between 21 and 23 July 2014, 108 new cases of EVD, including 12 deaths, were reported from the three countries as follows: Guinea, 12 new cases and 5 deaths; Liberia, 25 new cases with 2 deaths; and Sierra Leone, 71 new cases and 5 death. These numbers include laboratory-confirmed, probable, and suspect cases and deaths of EVD.

As of 23 July 2014, the cumulative number of cases attributed to EVD in the three countries stands at 1 201, including 672 deaths. The distribution and classification of the cases are as follows: Guinea, 427 cases (311 confirmed, 99 probable, and 17 suspected) and 319 deaths (208 confirmed, 99 probable, and 12 suspected); Liberia, 249 cases (84 confirmed, 84 probable, and 81 suspected) and 129 deaths (60 confirmed, 50 probable, and 19 suspected); and Sierra Leone, 525 cases (419 confirmed, 56 probable, and 50 suspected) and 224 deaths (188 confirmed, 33 probable, and 3 suspected).",http://www.who.int/csr/don/2014_07_27_ebola/en/
2014-07-27,Guinea,,33,20,460,339,,336,218,,"As of 27 July 2014, the cumulative number of cases attributed to EVD in the four countries stands at 1 323 including 729 deaths. The distribution and classification of the cases are as follows: Guinea, 460 cases (336 confirmed, 109 probable, and 15 suspected) including 339 deaths; Liberia, 329 cases (100 confirmed, 128 probable, and 101 suspected) including 156 deaths; Nigeria, 1 case (1 probable who died); and Sierra Leone, 533 cases (473 confirmed, 38 probable, and 22 suspected) including 233 deaths.",http://www.who.int/csr/don/2014_07_31_ebola/en/
